,prev_year_win_perc,pwp_0.285,pwp_1.83,rolling_3_win_perc,rolling_5_win_perc,teamID,yearID,CS_perc,BA
115,0.5060240963855421,2.011980726285876,89.03986714559174,,,DTN,1883,,0.24986580783682233
116,0.525,2.0053445854483636,87.17090124916112,,,LS2,1883,,0.25105544610188574
117,,,,,,NY1,1883,,
118,,,,,,NY4,1883,,
119,0.5466666666666666,2.0739195410689253,108.177636030737,,,PH4,1883,,0.26239224137931033
120,,,,,,PHI,1883,,
121,0.6190476190476191,1.9774526004546455,79.6732877161002,0.5992063492063492,0.61,PRO,1883,,0.2716417910447761
122,0.5,2.067362449270018,106.00021384255841,,,PT1,1883,,0.24729692265040198
123,0.4625,1.9150924252394945,64.85674714763661,,,SL4,1883,,0.2549356223175966
124,,,,,,ALT,1884,,
125,0.5360824742268041,2.012366234696781,89.14947112755178,0.537988478213295,0.49927839024254855,BFN,1884,,0.2618537050274005
126,0.2916666666666667,1.9628210050592299,75.96304578205933,,,BL2,1884,,0.2330299089726918
127,,,,,,BLU,1884,,
128,,,,,,BR3,1884,,
129,0.6428571428571429,1.9237269519233378,66.75747725268447,0.5454675846242111,0.5510900745840505,BSN,1884,,0.25375984721890665
130,,,,,,BSU,1884,,
131,0.6020408163265306,2.0872816505793845,112.73188673085893,0.641156462585034,0.6606733832773617,CHN,1884,,0.2812051649928264
132,,,,,,CHU,1884,,
133,0.5670103092783505,1.9486240181404633,72.50351565416547,0.5025922866003328,0.47931379240154703,CL2,1884,,0.23741738688357905
134,0.32989690721649484,1.8990339409881694,61.443125410049404,,,CL5,1884,,0.23969140728917265
135,0.6224489795918368,1.99602726666859,84.60279284999088,,,CN2,1884,,0.2535452322738386
136,,,,,,CNU,1884,,
137,0.40816326530612246,1.947033115702142,72.12427069378943,0.46742753326230085,,DTN,1884,,0.20780856423173805
138,,,,,,IN2,1884,,
139,,,,,,KCU,1884,,
140,0.5360824742268041,1.874801485651192,56.57965262116515,,,LS2,1884,,0.25372757139246904
141,,,,,,MLU,1884,,
142,0.4791666666666667,1.9981008360012906,85.1687272181621,,,NY1,1884,,0.25533462657613964
143,0.5625,1.9454625309814377,71.75151334218229,,,NY4,1884,,0.2622133599202393
144,0.673469387755102,2.007690998108159,87.8279093405886,,,PH4,1884,,0.26698661278100533
145,0.17346938775510204,2.0375522140066415,96.56139506285288,,,PHI,1884,,0.2336168084042021
146,,,,,,PHU,1884,,
147,0.5918367346938775,1.8844048058329101,58.46662722350415,0.5901360544217688,0.6183673469387756,PRO,1884,,0.24114341558758856
148,0.3163265306122449,1.94285293221537,71.13575629634857,,,PT1,1884,,0.21062618595825428
149,,,,,,RIC,1884,,
150,0.6632653061224489,1.9745126370154125,78.91574874276581,,,SL4,1884,,0.24974696356275303
151,,,,,,SLU,1884,,
152,,,,,,SPU,1884,,
153,,,,,,TL1,1884,,
154,,,,,,WIL,1884,,
155,,,,,,WS7,1884,,
156,,,,,,WSU,1884,,
157,0.5765765765765766,1.9915210939689,83.38387210192153,0.5494577788392222,0.496644987609146,BFN,1885,,0.2512820512820513
158,0.5943396226415094,1.987104874948723,82.20370286131092,0.38209342063697194,,BL2,1885,,0.21910994764397906
159,0.38461538461538464,1.9996139161071969,85.58370266996192,,,BR3,1885,,0.24499112351001776
160,0.6576576576576577,1.9211788546075712,66.1917335336524,0.6120763620763622,0.5540501775441535,BSN,1885,,0.23164556962025318
161,0.5535714285714286,2.0078291594918927,87.86672523391844,0.6034580498866213,0.6549319727891156,CHN,1885,,0.2636208160273638
162,0.6238532110091743,1.973697896835121,78.70689444352078,0.644600730200337,,CN2,1885,,0.2582716049382716
163,0.25,1.9356206095507416,69.45249334850274,0.38806245389722155,,DTN,1885,,0.24304267161410018
164,0.6296296296296297,1.9478549351591312,72.31996925747991,0.5635707012854779,,LS2,1885,,0.24842529604434366
165,0.5535714285714286,1.8980242110389007,61.233653317561895,,,NY1,1885,,0.2692975924547034
166,0.7009345794392523,1.9928589224177418,83.7441973076724,,,NY4,1885,,0.24685071026534441
167,0.5700934579439252,2.0715174531223655,107.37563030708371,0.5967431707885645,,PH4,1885,,0.26533075808788026
168,0.3482142857142857,1.8837290646147526,58.332134630067735,,,PHI,1885,,0.22887233496018494
169,0.75,1.8612951435954823,54.012948291686804,0.6536281179138322,0.627891156462585,PRO,1885,,0.2200160987389321
170,0.2777777777777778,1.9155542287798153,64.95723481876159,0.36470143613000755,,PT1,1885,,0.24025157232704403
171,0.6261682242990654,1.9363034008027173,69.6099558133463,0.5839778434738382,,SL4,1885,,0.24647532729103727
172,,,,,,SL5,1885,,
173,0.3761467889908257,1.9709431216372013,78.00417536822698,0.4207176927663339,,BL2,1886,,0.2037076956240569
174,0.4732142857142857,2.0206972463910304,91.54604847737929,,,BR3,1886,,0.24955471996833564
175,0.4107142857142857,1.989250701299424,82.77536937257477,0.5704096954096954,0.5409549394489154,BSN,1886,,0.2595693779904306
176,0.7767857142857143,2.0082156524602417,87.97538583714794,0.6441326530612245,0.6507653061224489,CHN,1886,,0.2793513019643673
177,0.5625,2.049259041746681,100.17972556255654,0.6029340635336703,,CN2,1886,,0.24923702950152593
178,0.37962962962962965,1.9728243574384319,78.48348586287081,0.34593096497858405,0.4063824458833065,DTN,1886,,0.27993779160186627
179,,,,,,KCN,1886,,
180,0.4732142857142857,2.024015905995778,92.51575645240204,0.5463087965235731,,LS2,1886,,0.2629546840073156
181,0.7589285714285714,1.931942397596141,68.60940293658038,0.5972222222222222,,NY1,1886,,0.26896230805025595
182,0.4074074074074074,1.9370887945809365,69.7914526815411,0.5569473289488865,,NY4,1886,,0.22357463164638053
183,0.49107142857142855,2.0461330245810356,99.20252165028295,0.5782114247568186,,PH4,1886,,0.23517298187808897
184,0.509090909090909,1.8940249281742672,60.40990030340984,0.3435915275200989,,PHI,1886,,0.23968565815324164
185,0.5045045045045045,1.9495729124323689,72.730516951822,0.3662029376315091,,PT1,1886,,0.2412443345694273
186,0.7053571428571429,1.983180659383678,81.16687774907508,0.6649302244262191,,SL4,1886,,0.2725094829307247
187,0.3333333333333333,1.927088801653916,67.51013687843061,,,SL5,1886,,0.23552941176470588
188,,,,,,WS8,1886,,
189,0.366412213740458,2.0781470057282774,109.60138002111225,0.4456328751242644,0.37776785292843995,BL2,1887,,0.27709844559585495
190,0.5547445255474452,2.086367200294474,112.41513692827282,0.4708580652923719,,BR3,1887,,0.260736820679829
191,0.47863247863247865,2.068165521886238,106.26488612301398,0.5156681406681406,0.5451151701151701,BSN,1887,,0.2769807989406312
192,0.7258064516129032,2.0322263252475263,94.952168813104,0.6853878648233488,0.6625932631116963,CHN,1887,,0.27057471264367816
193,,,,,,CL3,1887,,
194,0.47101449275362317,2.0363796557524294,96.20514244833528,0.5524559012542658,0.5934633366709268,CN2,1887,,0.2678757556806337
195,0.7073170731707317,2.087158293539674,112.68911406495073,0.4456489009334537,0.45022681289840516,DTN,1887,,0.29942418426103645
196,,,,,,IN3,1887,,
197,0.4852941176470588,2.0867625409968884,112.55198379872427,0.5293793443303247,0.5298441014435556,LS2,1887,,0.28885272579332794
198,0.6302521008403361,2.0269588835959382,93.38293174852,0.6475840336134454,,NY1,1887,,0.2787865367581931
199,0.3925925925925926,2.094486307632262,115.25391603681099,0.5003115264797507,,NY4,1887,,0.24828873677660238
200,0.4666666666666667,2.077843199107224,109.49853787460556,0.5092771843940068,0.5495935215207577,PH4,1887,,0.27654420670165525
201,0.6228070175438597,2.0551863770761027,102.05495638747625,0.4933707374496848,,PHI,1887,,0.2740820734341253
202,,,,,,PIT,1887,,
203,0.6690647482014388,2.1132805746195857,122.05822042795126,0.6668633717858823,0.6252710842960192,SL4,1887,,0.3070522979397781
204,0.23333333333333334,1.9967259372730541,84.79312361478642,,,WS8,1887,,0.2408437644877144
205,0.5703703703703704,1.951993640768073,73.31234056627133,0.43764312436721803,0.43978713248196605,BL2,1888,,0.22938144329896906
206,0.44776119402985076,1.892948054228201,60.18969677242593,0.49190666843052727,,BR3,1888,,0.24163416136316979
207,0.5041322314049587,1.8939157657959387,60.38754740720577,0.46449299858390763,0.5387987592533047,BSN,1888,,0.24472486553578818
208,0.5867768595041323,1.9448268610873098,71.60110862776399,0.6964563418009165,0.6489962540601418,CHN,1888,,0.2601819757365685
209,0.29770992366412213,1.9824989340416383,80.98788823402107,,,CL3,1888,,0.2337605909189659
210,0.6,1.9287269170271297,67.87947039713985,0.5445048309178744,0.5759633366709269,CN2,1888,,0.24182461987086024
211,0.6370967741935484,1.9316136088556495,68.53446317621425,0.5746811589979699,0.4764413484600064,DTN,1888,,0.26294081253866775
212,0.29365079365079366,1.916950164489376,65.26178765173404,,,IN3,1888,,0.23794073112697384
213,,,,,,KC2,1888,,
214,0.5588235294117647,1.9915991156368453,83.40485013307193,0.5057773109243698,0.5366088073259087,LS2,1888,,0.24113911083794304
215,0.5528455284552846,1.828248320123588,48.143948039303034,0.647342066908064,0.5949528591924574,NY1,1888,,0.24204760901622077
216,0.48120300751879697,1.951779370261617,73.26068250579709,0.4796470342522974,0.5365007896911839,PH4,1888,,0.2504142502071251
217,0.6097560975609756,1.806788521608603,44.6288238432014,0.5805513413985814,0.45266753953302646,PHI,1888,,0.22548586572438162
218,0.4435483870967742,1.8134130625824216,45.690001374298795,,,PIT,1888,,0.2270316146827923
219,0.7037037037037037,1.8947534468856533,60.559256131935804,0.6927085315874284,0.6735118250367599,SL4,1888,,0.25005257623554156
220,0.3770491803278688,1.8656996899551326,54.838941476280496,,,WS8,1888,,0.20765508139023317
221,0.41605839416058393,2.001369094637934,86.06721307493113,0.45094699275713745,0.4646654779807495,BL2,1889,,0.25420521446593775
222,0.6285714285714286,2.0459037093906365,99.1311548912453,0.5436923827162415,0.497781363695679,BR3,1889,,0.26272066458982346
223,0.5223880597014925,1.9763450393569997,79.38718544981735,0.5017175899129765,0.5147049426221746,BSN,1889,,0.27031114952463264
224,0.5703703703703704,2.0475202679784763,99.63518081340243,0.6276512271624687,0.6426621648689098,CHN,1889,,0.27593318209940193
225,,,,,,CL4,1889,,
226,,,,,,CL6,1889,,
227,0.5970149253731343,2.021389135127366,91.74750620129909,0.5560098060422525,0.5708765258271864,CN2,1889,,0.2698183319570603
228,0.37037037037037035,2.0628883556856095,104.53583145715794,,,IN3,1889,,0.2779258044681287
229,0.32575757575757575,2.1017116091373125,117.83084744679698,,,KC2,1889,,0.2538912472205377
230,0.35555555555555557,2.0450070705425514,98.85252168127695,0.4665577342047931,0.500503423591659,LS2,1889,,0.2520686175580222
231,0.6412213740458015,2.0560533825441376,102.33171910230473,0.6081063344471408,0.6273638006682845,NY1,1889,,0.2823806465424962
232,0.6090225563909775,2.0341646664660837,95.53520053819041,0.5189640768588136,0.5236114234183589,PH4,1889,,0.27506162695152014
233,0.5307692307692308,2.0039377709451816,86.77897907014477,0.5877774486246886,0.5241275081358522,PHI,1889,,0.265814696485623
234,0.4925373134328358,2.0006414297187445,85.86647939835481,,,PIT,1889,,0.2531592249368155
235,0.6814814814814815,2.0153820373095037,90.01083241139256,0.6847499777955414,0.6771550601085664,SL4,1889,,0.265640817979348
236,0.3582089552238806,2.0303301091733457,94.38471749586225,0.32286382296169425,,WS8,1889,,0.2514220705346985
237,,,,,,BFP,1890,,
238,,,,,,BL3,1890,,
239,,,,,,BR4,1890,,
240,,,,,,BRO,1890,,
241,,,,,,BRP,1890,,
242,0.6484375,1.9340564417231871,69.09290466993006,0.5583192637021503,0.512860911090643,BSN,1890,,0.2583650995340957
243,,,,,,BSP,1890,,
244,0.5075757575757576,1.9842838083621326,81.45722104567005,0.55490766248342,0.6334630306697756,CHN,1890,,0.2598650582702924
245,,,,,,CHP,1890,,
246,,,,,,CIN,1890,,
247,0.45864661654135336,1.9676661402432059,77.17515130031552,,,CL4,1890,,0.2315993956399741
248,0.43478260869565216,1.9461331480885493,71.91047590203613,,,CL6,1890,,0.25838430710820504
249,,,,,,CLP,1890,,
250,0.1956521739130435,1.954514740974173,73.92246107991086,0.37001041962678793,0.4137079324483417,LS2,1890,,0.27949647962449325
251,0.6587301587301587,1.9519562296863973,73.30331898594285,0.6175990204104149,0.6483955467000305,NY1,1890,,0.2586920529801324
252,,,,,,NYP,1890,,
253,0.5639097744360902,2.0530243736208296,101.3675599011819,0.5513784461152883,0.522374686716792,PH4,1890,,0.2354120267260579
254,0.49606299212598426,2.006038852618758,87.36486605998681,0.5455294401520635,0.5536972494181919,PHI,1890,,0.26917357127682173
255,,,,,,PHP,1890,,
256,0.4621212121212121,2.089624344027636,113.5467951406612,0.4660689708836074,,PIT,1890,,0.22958430048533446
257,,,,,,PTP,1890,,
258,,,,,,RC2,1890,,
259,0.6666666666666666,2.0126670632587893,89.23507886607158,0.6839506172839506,0.6852547485820867,SL4,1890,,0.2725
260,,,,,,SR2,1890,,
261,,,,,,TL2,1890,,
262,0.4411764705882353,2.0233619842158874,92.32399844455881,,,BL3,1891,,0.255082791867533
263,0.6666666666666666,2.0092916494255406,88.27849486494637,,,BRO,1891,,0.2596882898062342
264,,,,,,BS2,1891,,
265,0.5714285714285714,1.9676661402432059,77.17515130031552,0.5807513770433547,0.5450037682335003,BSN,1891,,0.255044390637611
266,0.6102941176470589,2.000938459593619,85.94837027770603,0.5627467485310623,0.6001647113420445,CHN,1891,,0.25261645803406524
267,0.5833333333333334,1.9495010603879437,72.71330701931194,,,CIN,1891,,0.2417031934877896
268,0.3333333333333333,2.0408630225244573,97.57331981076523,,,CL4,1891,,0.25522270398108
269,0.5895522388059702,1.9659632260736857,76.74728666344387,,,CL6,1891,,0.23695976154992549
270,,,,,,CN3,1891,,
271,0.6666666666666666,2.000067593288394,85.70845974165536,0.4059581320450885,0.4523984086388178,LS2,1891,,0.2579764903442485
272,,,,,,ML3,1891,,
273,0.48091603053435117,1.9688160183875372,77.46520078259985,0.593622521103437,0.5927930385211864,NY1,1891,,0.26298365404510654
274,0.4090909090909091,1.9981130251870574,85.1720634088234,0.5273410799726589,0.5059785828206881,PH4,1891,,0.2581861480452471
275,0.5954198473282443,1.9846804591446852,81.56183163846413,0.5407506900744864,0.5709630370656589,PHI,1891,,0.252383850679651
276,0.16911764705882354,1.9484893432889774,72.47134629623,0.3745920575376238,,PIT,1891,,0.2394659991656237
277,0.5703703703703704,2.0403285517130683,97.40935933328375,0.6395061728395062,0.6582573940847322,SL4,1891,,0.26527721570214485
278,,,,,,WS9,1891,,
279,,,,,,BLN,1892,,
280,0.44525547445255476,1.957530797269361,74.65799039004587,,,BRO,1892,,0.26235186873290794
281,0.6304347826086957,1.9242653062655306,66.8775267587244,0.6167669513457557,0.5753642290287436,BSN,1892,,0.24995283908696472
282,0.6074074074074074,1.8928874757583176,60.177329602827186,0.575092427543408,0.5764849025009453,CHN,1892,,0.23484100335769306
283,0.40875912408759124,1.9085066569253792,63.43791299784038,,,CIN,1892,,0.24135352402318191
284,0.4676258992805755,1.9084970952086906,63.435872240292554,0.4198686163850874,,CL4,1892,,0.254249815225425
285,,,,,,LS3,1892,,
286,0.5378787878787878,1.9686950579110276,77.43464602005278,0.5591749923810992,0.5743183759288767,NY1,1892,,0.2511812511812512
287,0.49635036496350365,1.927524913190936,67.60829753919819,0.5292777348059107,0.5456717065495877,PHI,1892,,0.26233142434879
288,0.4074074074074074,1.9552124694580661,74.09207066659904,0.3462154221958143,0.39494639342341065,PIT,1892,,0.23550923386359482
289,,,,,,SLN,1892,,
290,,,,,,WAS,1892,,
291,0.3129251700680272,2.085196527583387,112.0107330603314,,,BLN,1893,,0.2754246398623952
292,0.6168831168831169,2.052286194658941,101.13375719153865,0.5762684193341127,,BRO,1893,,0.2660164043449346
293,0.68,2.111234445128923,121.30137082559112,0.6272877846790891,0.610537782747752,BSN,1893,,0.2902949978623343
294,0.4794520547945205,2.0909388565521305,114.00622391386042,0.5657178599496623,0.555019941559023,CHN,1893,,0.278516295025729
295,0.5466666666666666,2.0306981196919667,94.49462184041678,0.5129197080291971,,CIN,1893,,0.25882607753952785
296,0.6241610738255033,2.124524637955331,126.2888655191851,0.4750401021464707,,CL4,1893,,0.30018959342742785
297,0.4144736842105263,2.0996413834306966,117.08757093490433,,,LS3,1893,,0.259526938239159
298,0.47019867549668876,2.0831839730509847,111.31837539375171,0.49633116463660926,0.5577890053371576,NY1,1893,,0.293124742692466
299,0.5686274509803921,2.118263399443927,123.91802833358517,0.55346588775738,0.537445977233471,PHI,1893,,0.3014948553678897
300,0.5228758169934641,2.0885715178769417,113.17995530303745,0.3664669571532317,0.41081187940274855,PIT,1893,,0.29933802234174595
301,0.37333333333333335,2.0137299228002257,89.53809619151625,,,SLN,1893,,0.26398852223816355
302,0.3841059602649007,2.0993003465475937,116.96550849314958,,,WAS,1893,,0.2652889076339097
303,0.46153846153846156,2.18099695551634,149.4589613972387,,,BLN,1894,,0.3431964992706814
304,0.5078125,2.169411460207475,144.43393219880807,0.5233170304452239,,BRO,1894,,0.31210059781488353
305,0.6666666666666666,2.231127236472218,172.93906911614152,0.6590338164251208,0.6393935041407868,BSN,1894,,0.3308720814208741
306,0.4409448818897638,2.1921878525899445,154.45219411452143,0.5092681146972305,0.5291348438629017,CHN,1894,,0.31342094782955
307,0.5078125,2.17401324935771,146.4125317152962,0.48774609691808596,,CIN,1894,,0.2960235640648012
308,0.5703125,2.124170431424373,126.15372990254657,0.5540331577020263,0.4908158845961531,CL4,1894,,0.30268681780016793
309,0.4,2.0865830671515573,112.48984164838053,,,LS3,1894,,0.26908608099136977
310,0.5151515151515151,2.0626364632565752,104.45389690962482,0.5077429928423306,0.5325750335583004,NY1,1894,,0.3010862881738061
311,0.5581395348837209,2.222058039697025,168.47468911188238,0.5410391169425389,0.542920038056369,PHI,1894,,0.3498427672955975
312,0.627906976744186,2.1483646146185396,135.66970690998204,0.5193967337150193,0.4378858120650187,PIT,1894,,0.31170212765957445
313,0.4318181818181818,2.0754649420803677,108.69628110685288,,,SLN,1894,,0.28633405639913234
314,0.31007751937984496,2.171087260528844,145.15183427664027,,,WAS,1894,,0.2874918140144073
315,0.6953125,2.0603220487224814,103.70360778584417,0.48992537720216295,,BLN,1895,,0.3238095238095238
316,0.5343511450381679,2.0730597350997186,107.88998610736404,0.5530155873070949,0.5541937806081012,BRO,1895,,0.2829514399831827
317,0.6287878787878788,2.0809364531085737,110.54945894667685,0.6584848484848486,0.6354635798983626,BSN,1895,,0.28989473684210526
318,0.4318181818181818,2.074091394990197,108.23520769776279,0.45073837283415535,0.5139833287113864,CHN,1895,,0.2975785896346644
319,0.4230769230769231,2.0912039070101476,114.09905025623901,0.49251869658119657,0.4939297094329029,CIN,1895,,0.2978223740392827
320,0.5271317829457365,2.0526690372542498,101.2549576599539,0.5738684522570799,0.5045129178770298,CL4,1895,,0.30541346973572037
321,0.27692307692307694,2.1016537702451736,117.81002749699202,0.36379892037786776,,LS3,1895,,0.279424216765453
322,0.6666666666666666,2.0667637571653423,105.803262479087,0.5506722857716234,0.534162335145602,NY1,1895,,0.28751357220412593
323,0.5546875,2.1728683557197903,145.91814414105565,0.5604848286213711,0.5546449396311722,PHI,1895,,0.33035537026007544
324,0.5,2.0324863548381136,95.03020794727918,0.5502609312458834,0.4454615696407762,PIT,1895,,0.2897156296771435
325,0.42424242424242425,2.0838485530083566,111.54660304374812,0.40979797979797983,,SLN,1895,,0.281678437889489
